Macro Processus;Processus;Sous Processus;Sous-Entité;Activité;Risque;Causes;Description du plan d'action;Porteur;Email porteur;Date de début;Date de fin;Avancement;Statut;Contrôle description;Type de controle;Methode de contrôle;Probabilité;Gravité;Financier;Ressources Humaines;Images;Juridique;Commercial;Criticité;Maturité CI
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Assurer le support fonctionnel et Opérationnel duSI;Assurer le support fonctionnel et Opérationnel duSI;SNT DSC \ DIS;Traiter les dysfonctionnements SI;Risque de non fiabilité de la facturation;Mise en exploitation de patches non correctement testés;;;;;;;;"- Le patch est envoyé en même temps au spécialiste de DSI/EAI qui contacte le fournisseur puis fait des tests pré production avant que l'Ingénieur Service Client concerné ne teste à son tour pour s'assurer que le patch corrige l'anomalie. L'Ingénieur Service Client vérifie également les fonctions connexes pour s'assurer qu'il n' y a pas de régressions (répercussions négatives) et demande par mail à DSI/EAI d'exécuter les scripts dans la base de production, si les tests sont concluants.
 - Toutes les livraisons de patch sont testées dans les environnements preprod avant installation en production";Préventif;Manuelle;2;2;1;1;2;;2;4;2
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Assurer le support fonctionnel et Opérationnel duSI;Assurer le support fonctionnel et Opérationnel duSI;SNT DSC \ DIS;Traiter les dysfonctionnements SI;Risque de non fiabilité de la facturation;Mise en exploitation de patches non correctement testés;;;;;;;;Un patch est livré avec un  guide d'installation avec précision du niveau d'impact sur le logiciel.;Préventif;Manuelle;2;2;1;1;2;;2;4;2
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Assurer le support fonctionnel et Opérationnel duSI;Assurer le support fonctionnel et Opérationnel duSI;SNT DSC \ DIS;Traiter les dysfonctionnements SI;Risque de non fiabilité de la facturation;Mise en exploitation de patches non correctement testés;;;;;;;;Une Note de service qui définit les règles de mise en exploitation d'un patch d'un fournisseur a été publiée.;Préventif;Manuelle;2;2;1;1;2;;2;4;2
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Assurer le support fonctionnel et Opérationnel duSI;Assurer le support fonctionnel et Opérationnel duSI;SNT DSC \ DIS;Traiter les dysfonctionnements SI;Risque de non fiabilité de la facturation;Mise en exploitation de patches non correctement testés;;;;;;;; - DSI/A2I vérifie si l'installation du patch ne gène pas le  fonctionnement des trigger et des applications interfacées avec Gaia et POS/HDT (ex : CRM) - Les DBA Sonatel  et les fournisseurs  sont en copie des mails sur le résultat des tests;Préventif;Manuelle;2;2;1;1;2;;2;4;2
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Assurer le support fonctionnel et Opérationnel duSI;Assurer le support fonctionnel et Opérationnel duSI;SNT DSC \ DIS;Traiter les dysfonctionnements SI;Risque de non fiabilité de la facturation;Mise en exploitation de patches non correctement testés;;;;;;;; - Si les tests ne sont pas concluants, le fournisseur est informé pour correction - Le fournisseur est tenu de régler les problèmes en fonction des délais prévus dans le contrat de maintenance ;Préventif;Manuelle;2;2;1;1;2;;2;4;2
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Assurer le support fonctionnel et Opérationnel duSI;Assurer le support fonctionnel et Opérationnel duSI;SNT DSC \ DIS;Traiter les dysfonctionnements SI;Risque de non fiabilité de la facturation;Mise en exploitation de patches non correctement testés;;;;;;;;Procédure de signalisation et de traitement des dysfonctionnements (PCM 308) dans le SI commercial (en cours de mise à jour pour intégrer la création du Département SMC à DSI et des nouvelles règles convenues entre DSI et DSC pour la gestion des incidents et demandes;Détectif;Manuelle;2;2;1;1;2;;2;4;2
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Assurer le support fonctionnel et Opérationnel duSI;Assurer le support fonctionnel et Opérationnel duSI;SNT DSC \ DIS;Traiter les dysfonctionnements SI;Risque de non fiabilité de la facturation;Mise en exploitation de patches non correctement testés;;;;;;;;Mise en place de fiches de tests qui décrivent les sénarios de tests , les prérequis et la cinématique du test et les résultats attendus vs résultats observésValidation de DIS sur la base des fiches de tests;Préventif;Manuelle;2;2;1;1;2;;2;4;2
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Assurer le support fonctionnel et Opérationnel duSI;Assurer le support fonctionnel et Opérationnel duSI;SNT DSC \ DIS;Traiter les dysfonctionnements SI;Risque de non fiabilité de la facturation;Bug de Nessico;Sur nessico, anomalies à intégrer dans le tabeau de bord des anomalies du SI;IBRAHIMA CISSE;ibrahima.cisse@orange-sonatel.com;10/09/2017;28/02/2019;Release en cours pour la correction des anomalies;Non échu;;;;4;2;1;1;2;;2;8;1
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Assurer le support fonctionnel et Opérationnel duSI;Assurer le support fonctionnel et Opérationnel duSI;SNT DSC \ DIS;Traiter les dysfonctionnements SI;Risque de non recouvrement des créances;Mise en exploitation de patches non correctement testés;;;;;;;;"""Idem dispositif de contrôle """"Risque de non fiabilité de la facturation""""""";Préventif;Manuelle;2;2;1;;;;3;4;2
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Assurer le support fonctionnel et Opérationnel duSI;Assurer le support fonctionnel et Opérationnel duSI;SNT DSC \ DIS;Traiter les dysfonctionnements SI;Risque de manque de fiabilité des informations sur les clients;Mise en exploitation de patches non correctement testés;;;;;;;;"""Idem dispositif de contrôle """"Risque de non fiabilité de la facturation""""""";Préventif;Manuelle;2;3;3;;3;3;2;6;2
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Assurer le support fonctionnel et Opérationnel duSI;Assurer le support fonctionnel et Opérationnel duSI;SNT DSC \ DIS;Assurer la MOA des projets ;Risque d'outil métier inadapté;Analyse insuffisante des offres;;;;;;;;Etude des offres par une Commission technique : grilles de lectures et d'évaluation des offres (exigences fonctionnelles, business, technique et délais);Préventif;Manuelle;1;2;2;2;2;;2;2;3
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Assurer le support fonctionnel et Opérationnel duSI;Assurer le support fonctionnel et Opérationnel duSI;SNT DSC \ DIS;Assurer la MOA des projets ;Risque d'outil métier inadapté;Cahier de charge non exhaustif;;;;;;;;- Tenue d'ateliers de relecture : traduction des besoins business en cahier de charge - Tenue d'ateliers de validation avec les acteurs des processus concernés. Signature de tous les acteurs pour matérialiser leur validation - Pour les évolutions moins importantes demandées par mail , DIS élabore un document de conception générale à partir du besoin exprimé et demande un validation du demandeur avant transmission à DSI;Préventif;Manuelle;1;2;2;2;2;;2;2;3
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Assurer le support fonctionnel et Opérationnel duSI;Assurer le support fonctionnel et Opérationnel duSI;SNT DSC \ DIS;Assurer la MOA des projets ;Risque d'outil métier inadapté;Contraintes budgétaires;;;;;;;; - Possibilité de demande de rallonge budgétaire - Possibilité de demande de validation du budget par le CODIR ;Préventif;Manuelle;1;2;2;2;2;;2;2;3
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Assurer le support fonctionnel et Opérationnel duSI;Assurer le support fonctionnel et Opérationnel duSI;SNT DSC \ DIS;Assurer la MOA des projets ;Risque d'outil métier inadapté;Indisponibilité des ressources;;;;;;;;- Pour chaque projet, détermination d'un plan de charge des ressources en fonction de leur engagement sur d'autres projets - Création d'un Service Centre de Support (CDS) au niveau de DIS pour décharger les Ingénieurs Supports : CDS traite 95% des demandes;Préventif;Manuelle;1;2;2;2;2;;2;2;3
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Assurer le support fonctionnel et Opérationnel duSI;Assurer le support fonctionnel et Opérationnel duSI;SNT DSC \ DIS;Assurer la MOA des projets ;Risque d'outil métier inadapté;Contraintes du Groupe (solution non adaptée à notre environnement);;;;;;;;Existence d'une Instance Groupe : ITDC pour arbitrage : argumentation pour convaincre ITDC ;Préventif;Manuelle;2;2;2;2;2;;2;4;2
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Assurer le support fonctionnel et Opérationnel duSI;Assurer le support fonctionnel et Opérationnel duSI;SNT DSC \ DIS;Assurer la MOA des projets ;Risque d'outil métier inadapté;Le document de conception générale ne répond pas aux exigences fonctionnelles;;;;;;;;Validation du document de conception générale par l'équipe projet (experts métiers) pour prise en compte des besoins et impacts de tous les domaines concernés;Préventif;Manuelle;1;2;2;2;2;;3;2;3
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Assurer le pilotage de la performance des processusdu service;Assurer le pilotage de la performance des processus du service;SNT DSC \ DPPS;Piloter la performance du service clients;Risque de retard de publication de l'information pour le pilotage;Non respect des délais de traitement des données;Assurer l'expertise au niveau de chaque domaine de reporting et mettre en place une polyvalence des agents sur le recouvrementVoir PA de recrutement;MBAR DIOP;mbar.diop@orange-sonatel.com;;30/06/2017;;Soldé;polyvalence des agents chargé du  recouvrement;Préventif;Manuelle;1;3;1;2;4;3;3;3;3
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Assurer le pilotage de la performance des processusdu service;Assurer le pilotage de la performance des processus du service;SNT DSC \ DPPS;Piloter la performance du service clients;Risque de retard de publication de l'information pour le pilotage;Non respect des délais de traitement des données;;;;;;;;"- Echéances fixées pour le tirage, le traitement et la consolidation des requêtes selon les fréquences (Ex: M+5 pour les mensuels)
 - Dates de publication fixées pour les reporting et suivies dans le tableau de bord DSC
 - Identifiication des requêtes à tirer pour chaque reporting ou Tableau de bord";Préventif;Manuelle;1;3;;;;;3;3;3
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Assurer le pilotage de la performance des processusdu service;Assurer le pilotage de la performance des processus du service;SNT DSC \ DPPS;Piloter la performance du service clients;Risque de retard de publication de l'information pour le pilotage;Retard de remontée de certaines données par les autres structures;;;;;;;;- Autonomie de PPS sur le tirage des requêtes à partir des outils (Infomart, CCPulse, CRM, Gaïa, Smplissimo, Nessico, etc);Préventif;Manuelle;1;3;;;;;3;3;3
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Assurer le pilotage de la performance des processusdu service;Assurer le pilotage de la performance des processus du service;SNT DSC \ DPPS;Piloter la performance du service clients;Risque de retard de publication de l'information pour le pilotage;Indisponibilité des SI (données);;;;;;;;"- Développement d'une polycompétence des Agents (sauf recouvrement: RH dédiée)
 - Possibilité d'adresser des requêtes à DSC/DIS en cas d'indisponibilité des SI
 - Meilleur suivi des signalisations via easy vista des indisponibilités de SI";Préventif;Manuelle;1;2;;;;;2;2;3
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Assurer le pilotage de la performance des processusdu service;Assurer le pilotage de la performance des processus du service;SNT DSC \ DPPS;Piloter la performance du service clients;Risque de non fiabilité de l'information pour le pilotage;Non fiabilité des données de reporting et de pilotage;;;;;;;;"- Extraction des données via les SI (Infomart, CCPulse, Gaia, Simplissimo, CRM, Genesys, Nessico et Décisionnel) :
  ---- pour les tableaux de pilotage Direction et Départements (DOS, DPPS et DTSM), les miroirs SAVR, SAU, PCL,  
  ---- pour les flash recouvrement, flash QSE, reporting pilotage des PA (suivi PA)
  ---- pour la vigilence sur les KPI sur les plateaux internes et exetrnes pour une prise de décision plus rapide et plus efficace lors des incidents et pour le real time management 
 - Maquettes validées par les Chefs de Département
 - Données des Tableaux de bord validées en interne PPS avant diffusion en CoDSC élargi mensuel et en CoDSC hebdo
 - Intégration des remontée des nouveaux SAVR-U et PCL entre autres par les Agences pour mise à jour des miroirs de performance
 - Retours suite diffusion des reportings des structures opérationnels";Préventif;Manuelle;2;2;1;;3;;2;4;2
